,label,lentitle,wctitle,punctitle,digittitle,capitaltitle,startitle,uppertitle3,uppertitle4,r_e,r_h,r_m,f_e,f_h,f_m
5546,0,36,7,0,36,32,0,0,0,1,0,1,0,0,2
5547,1,61,11,3,61,55,0,0,0,2,2,2,1,0,3
5548,0,82,13,0,82,81,0,0,0,0,0,1,2,0,7
5549,1,70,11,2,70,67,0,0,0,3,0,4,1,0,1
5550,0,79,12,0,79,75,0,0,0,0,0,1,2,0,3
5551,1,58,11,1,54,54,0,0,0,2,2,4,2,0,0
5552,1,84,13,2,84,79,0,0,0,1,1,2,2,0,3
5553,0,76,13,1,73,65,0,1,0,0,1,0,1,0,5
5554,0,73,12,2,73,58,0,1,1,2,2,1,2,0,3
5555,0,54,11,3,54,44,0,0,0,2,1,0,1,0,6
5556,1,70,13,1,70,64,0,0,0,1,0,3,3,0,3
5557,1,60,11,2,60,53,0,1,0,3,1,3,3,0,0
5558,0,58,10,0,58,48,0,0,0,1,0,1,0,1,3
5559,0,70,14,3,70,57,0,0,0,2,0,1,1,0,4
5560,1,50,8,1,50,46,0,0,0,2,0,2,2,0,1
5561,1,53,8,0,53,43,0,0,0,2,1,2,1,0,0
5562,1,81,15,0,80,76,0,0,0,0,1,5,4,0,1
5563,1,67,12,1,67,65,0,0,0,2,0,3,4,0,2
5564,1,60,11,0,60,52,0,0,0,3,2,1,1,0,1
5565,1,59,12,1,59,48,0,0,0,2,0,2,4,0,1
5566,0,61,13,2,61,60,0,0,0,0,0,2,1,1,5
5567,0,78,16,0,78,67,0,0,0,1,0,1,4,4,2
5568,1,49,9,0,49,48,0,0,0,2,0,2,1,1,2
5569,0,101,18,6,101,86,0,0,0,1,0,2,4,3,6
5570,1,62,11,3,62,58,0,0,0,2,1,2,1,0,3
5571,1,52,9,1,52,50,0,0,0,3,0,4,1,0,0
5572,0,67,10,1,67,9,0,1,1,0,0,0,1,1,2
5573,0,67,11,1,67,64,0,0,0,0,0,0,2,1,2
5574,1,52,10,3,52,50,0,0,0,2,2,2,1,0,1
5575,1,73,14,0,72,71,0,0,0,3,1,3,2,1,2
5576,0,72,14,4,72,53,0,0,0,0,0,1,4,1,5
5577,0,97,12,1,97,95,0,0,0,0,0,1,2,0,4
5578,0,34,7,1,29,27,0,0,0,1,0,0,0,0,2
5579,0,92,17,5,92,76,0,0,0,1,0,2,2,1,4
5580,1,32,6,0,32,29,0,0,0,0,1,1,0,0,3
5581,0,62,10,1,62,55,0,0,0,0,0,0,3,1,2
5582,1,66,12,2,66,53,0,0,0,2,0,3,2,1,1
5583,0,40,6,2,40,35,0,0,0,0,0,0,1,0,2
5584,0,76,13,1,76,64,0,0,0,0,1,2,2,0,4
5585,1,58,11,0,58,48,0,0,0,0,2,2,2,0,2
5586,0,33,8,0,33,30,0,1,0,1,0,1,2,0,2
5587,0,108,18,1,108,87,0,0,0,0,0,3,2,2,4
5588,1,41,8,2,41,38,0,0,0,3,1,2,0,0,0
5589,0,96,15,6,96,80,0,0,0,0,0,1,4,2,6
5590,0,112,22,8,112,90,0,0,0,1,0,5,6,1,6
5591,1,55,9,1,55,47,0,0,0,0,1,2,2,1,0
5592,0,45,8,0,43,44,0,0,0,0,1,2,0,2,2
5593,1,87,14,5,87,74,0,0,0,2,0,4,2,0,0
5594,0,54,9,2,54,46,0,0,0,0,0,0,1,0,5
5595,1,71,12,3,71,64,0,0,0,4,1,3,1,0,0
5596,1,39,7,1,39,35,0,0,0,2,0,1,1,0,1
5597,1,44,7,0,44,41,0,0,0,0,1,3,0,0,0
5598,0,98,17,4,96,78,0,0,0,1,1,2,5,1,5
5599,0,51,9,4,51,43,0,0,0,0,1,0,1,0,3
5600,1,89,16,2,89,63,0,1,1,4,0,5,3,0,2
5601,0,9,2,0,9,8,0,0,0,0,0,0,1,0,0
5602,1,57,9,0,57,52,0,1,0,2,0,4,1,0,1
5603,1,82,15,1,81,80,0,0,0,0,1,3,2,0,4
5604,0,66,13,0,64,58,0,0,0,0,2,3,1,1,3
5605,1,68,13,1,68,56,0,0,0,0,0,3,4,0,1
5606,0,46,7,1,46,42,0,0,0,1,0,0,3,0,1
5607,1,31,7,0,31,28,0,0,0,2,1,0,1,0,0
5608,0,43,7,2,37,38,0,0,0,1,0,0,1,1,2
5609,1,75,15,1,75,74,0,0,0,0,1,3,4,0,3
5610,0,88,15,3,86,70,0,1,1,1,0,0,3,1,7
5611,1,46,8,2,46,44,0,0,0,1,1,2,1,0,0
5612,0,69,13,4,69,54,0,0,0,0,0,1,2,0,3
5613,1,49,8,1,49,42,0,0,0,0,1,1,1,0,2
5614,0,97,18,1,96,78,0,1,1,0,2,1,1,1,8
5615,0,36,7,1,36,31,0,0,0,1,0,0,1,1,1
5616,0,76,12,1,76,67,0,0,0,1,0,2,2,1,3
5617,1,82,17,7,82,79,0,0,0,3,0,3,3,2,3
5618,1,54,11,0,54,48,0,0,0,1,2,3,1,1,1
5619,1,43,8,0,43,41,0,0,0,0,2,1,0,1,0
5620,0,54,8,1,54,46,0,0,0,0,0,1,1,0,4
5621,1,70,13,1,70,65,0,0,0,2,4,2,1,0,0
5622,0,102,13,4,102,87,0,0,0,2,1,0,4,0,3
5623,0,93,14,4,93,79,0,0,0,1,0,0,5,0,4
5624,1,63,12,2,63,62,0,0,0,1,0,2,2,1,3
5625,1,76,15,3,76,72,0,0,0,3,0,5,2,2,1
5626,0,43,7,0,43,40,0,0,0,0,0,0,0,0,2
5627,1,80,13,0,76,79,0,0,0,4,1,3,2,0,1
5628,0,85,14,2,84,74,0,0,0,0,0,1,4,0,3
5629,1,77,13,4,77,74,0,0,0,1,1,1,5,1,3
5630,0,65,12,3,65,53,0,0,0,1,0,2,4,1,2
5631,0,68,10,4,68,59,0,0,0,1,0,0,2,2,4
5632,0,63,13,1,63,59,0,0,0,1,0,2,3,1,2
5633,0,73,13,2,70,61,0,0,0,0,0,1,2,0,4
5634,1,55,10,1,55,52,0,0,0,1,0,4,1,1,1
5635,1,33,5,1,33,32,0,0,0,0,1,1,0,0,1
5636,0,38,7,0,38,33,0,0,0,0,1,0,2,0,2
5637,1,38,7,1,38,36,0,0,0,2,0,0,1,0,1
5638,1,66,12,0,66,59,0,0,0,3,0,2,1,1,1
5639,0,32,8,3,31,10,0,1,1,1,0,1,4,1,0
5640,1,41,6,1,41,39,0,0,0,2,0,2,0,0,0
5641,1,81,14,0,81,73,0,0,0,5,1,3,1,0,3
5642,1,70,10,6,70,64,0,0,0,1,1,4,1,0,1
5643,0,43,8,2,43,36,0,0,0,0,0,1,3,2,1
5644,0,72,13,2,72,60,0,1,0,0,4,1,1,0,4
5645,0,91,15,3,91,58,0,0,0,4,0,1,3,0,4
5646,1,53,12,0,53,50,0,0,0,2,2,2,4,0,0
5647,0,64,11,5,64,34,0,1,1,2,0,1,1,0,3
5648,1,30,6,0,30,25,0,1,1,1,1,1,1,0,0
5649,1,44,8,2,44,41,0,0,0,3,0,0,1,0,2
5650,0,56,9,2,51,50,0,0,0,1,1,0,1,1,4
5651,1,53,9,2,53,51,0,0,0,2,1,3,2,0,0
5652,0,84,14,2,84,73,0,0,0,0,1,2,1,0,8
5653,0,37,6,0,37,32,0,0,0,0,1,0,2,0,0
5654,1,76,13,3,76,73,0,0,0,2,1,3,0,1,3
5655,1,39,8,1,39,33,0,1,0,1,1,3,0,0,1
5656,0,56,11,2,54,54,0,0,0,0,0,0,1,0,5
5657,0,64,11,3,64,60,0,0,0,1,0,2,1,1,4
5658,0,52,8,0,52,45,0,0,0,1,1,0,2,0,2
5659,1,47,7,4,47,38,0,0,0,4,0,0,0,0,1
5660,0,41,6,3,41,35,0,0,0,0,0,0,2,0,0
5661,0,65,13,0,65,56,0,0,0,0,0,4,4,1,0
5662,0,64,12,3,64,58,0,0,0,1,0,1,2,2,3
5663,0,92,17,3,92,78,0,0,0,1,0,0,11,0,2
5664,0,154,25,4,154,130,0,0,0,2,0,1,8,2,10
5665,1,76,13,0,76,70,0,0,0,1,1,6,1,1,0
5666,1,55,9,0,55,54,0,0,0,1,1,4,1,0,0
5667,1,53,11,1,50,50,0,0,0,0,1,3,2,1,1
5668,0,125,22,3,125,106,0,0,0,1,1,2,10,0,5
5669,0,60,12,0,60,52,0,0,0,0,0,3,4,2,1
5670,1,53,10,2,53,50,0,0,0,2,1,2,0,0,1
5671,0,63,12,1,63,59,0,0,0,1,1,0,2,1,3
5672,0,94,14,2,94,87,0,0,0,3,0,2,2,0,5
5673,0,65,10,0,65,56,0,0,0,1,0,0,2,0,3
5674,0,52,10,1,52,34,0,1,0,1,1,2,2,0,0
5675,1,35,8,0,35,32,0,0,0,1,0,3,2,0,0
5676,1,73,16,0,73,71,0,0,0,2,0,3,4,1,1
5677,1,31,6,0,31,29,0,0,0,2,1,2,0,0,0
5678,0,58,8,0,58,49,0,1,1,0,0,0,0,0,4
5679,1,62,12,1,62,60,0,0,0,2,0,3,2,0,0
5680,1,65,10,1,62,56,0,0,0,1,1,1,0,0,5
5681,0,51,10,3,51,43,0,0,0,0,0,1,5,0,3
5682,1,85,16,2,85,80,0,0,0,2,3,4,1,0,2
5683,0,60,11,3,60,55,0,0,0,0,2,0,0,0,3
5684,0,71,13,5,71,57,0,0,0,1,0,3,3,0,1
5685,1,54,11,7,54,46,0,0,0,0,0,4,2,1,3
5686,0,68,13,0,68,56,0,1,1,0,0,1,3,1,4
5687,1,50,10,1,50,47,0,0,0,2,0,2,1,0,1
5688,0,51,10,0,51,49,0,0,0,1,1,3,2,1,0
5689,0,82,15,1,82,63,0,0,0,1,1,1,3,0,6
5690,0,63,13,0,61,62,0,0,0,1,0,0,3,0,5
5691,0,63,10,4,63,60,0,0,0,0,0,0,1,0,4
5692,1,44,9,2,44,43,0,0,0,1,2,3,0,0,1
5693,1,62,12,1,62,58,0,0,0,2,0,2,2,1,2
5694,1,48,8,0,44,47,0,0,0,2,0,2,1,0,1
5695,1,66,11,2,66,59,0,0,0,1,3,4,1,0,0
5696,0,62,10,0,62,56,0,0,0,0,0,1,3,0,1
5697,1,50,10,1,50,42,0,0,0,2,0,0,1,0,2
5698,1,62,12,1,62,61,0,0,0,0,1,4,1,2,2
5699,0,37,7,3,37,31,0,0,0,1,0,2,0,0,2
5700,0,80,12,0,80,70,0,0,0,0,0,1,2,1,4
5701,0,95,14,2,95,77,0,0,0,0,1,1,1,0,5
5702,0,137,22,2,137,116,0,0,0,0,1,1,6,0,6
5703,0,64,12,2,64,54,0,0,0,0,0,2,2,2,3
5704,1,63,12,2,63,60,0,0,0,0,0,5,2,0,0
5705,1,52,7,2,52,50,0,0,0,0,2,3,0,0,1
5706,1,71,14,1,62,68,0,0,0,0,1,6,2,0,1
5707,1,54,11,0,54,50,0,0,0,5,1,0,1,0,2
5708,1,44,9,0,44,41,0,0,0,3,2,1,0,0,1
5709,1,39,7,0,35,37,0,0,0,2,0,0,1,0,0
5710,0,97,18,6,95,83,0,0,0,0,0,1,4,1,4
5711,0,52,11,2,49,44,0,0,0,1,0,1,3,0,4
5712,0,101,18,5,101,97,0,0,0,1,0,2,5,0,6
5713,0,160,23,6,154,138,0,0,0,0,0,8,1,2,7
5714,1,85,14,4,85,72,0,0,0,0,1,6,3,0,1
5715,0,77,12,3,77,67,0,0,0,0,0,1,1,0,7
5716,0,50,9,0,50,42,0,0,0,1,1,1,1,0,4
5717,0,59,12,1,59,11,0,1,1,0,2,1,0,1,2
5718,1,91,17,3,91,85,0,1,0,3,2,2,3,1,4
5719,0,51,7,0,51,38,0,0,0,0,0,0,1,1,2
5720,1,93,14,3,93,81,0,0,0,4,0,4,3,0,0
5721,1,73,13,0,73,70,0,0,0,1,2,5,2,0,1
5722,1,38,7,0,37,37,0,0,0,2,1,0,2,0,1
5723,1,49,7,1,49,45,0,0,0,0,1,3,0,0,1
5724,0,53,11,1,52,42,0,0,0,2,0,3,2,1,2
5725,1,38,9,1,38,35,0,0,0,2,1,4,1,0,0
5726,0,80,14,3,78,66,0,0,0,1,0,2,2,0,3
5727,0,82,18,6,82,68,0,0,0,1,0,5,1,2,4
5728,1,57,9,1,57,51,0,0,0,2,0,2,2,0,1
5729,1,84,14,2,84,81,0,0,0,1,2,4,3,0,3
5730,1,42,7,4,42,41,0,0,0,1,1,2,1,0,0
5731,0,73,13,1,67,62,0,0,0,0,0,1,2,1,6
5732,1,56,11,2,56,52,0,0,0,1,0,3,2,0,1
5733,1,38,6,0,38,33,0,0,0,1,0,3,1,0,0
5734,0,37,8,0,37,36,0,0,0,0,0,0,1,2,2
5735,1,51,10,3,51,44,0,0,0,0,1,2,2,0,2
5736,0,84,15,2,83,78,0,0,0,0,1,1,3,0,7
5737,0,49,9,1,49,43,0,0,0,1,0,1,2,2,1
5738,0,56,9,3,56,55,0,0,0,1,0,1,2,1,2
5739,0,37,8,3,37,22,0,0,0,0,0,1,1,0,3
5740,0,75,14,2,70,66,0,0,0,1,0,3,3,1,3
5741,1,68,10,0,68,67,0,0,0,2,0,3,0,0,2
5742,1,79,13,3,79,77,0,0,0,0,2,3,2,0,1
5743,0,86,16,0,81,68,0,0,0,1,1,1,7,2,3
5744,1,49,10,0,49,44,0,0,0,3,1,3,0,0,0
5745,1,51,10,0,51,47,0,0,0,2,1,1,2,0,0
5746,0,59,9,0,59,51,0,0,0,0,0,0,1,0,7
5747,0,60,10,3,60,55,0,0,0,1,0,1,1,2,2
5748,1,72,11,0,72,70,0,0,0,0,2,5,1,0,0
5749,1,75,14,1,75,60,0,1,0,2,0,2,2,0,2
5750,1,72,14,2,72,59,0,0,0,1,1,3,2,1,2
5751,1,58,10,3,58,55,0,0,0,2,1,1,1,1,2
5752,1,71,13,0,71,70,0,0,0,0,0,2,1,1,4
5753,1,63,12,2,58,57,0,0,0,4,0,5,0,0,1
5754,0,59,12,1,59,55,0,0,0,0,0,2,3,1,3
5755,1,44,10,4,44,41,0,0,0,2,0,1,3,0,0
5756,0,32,5,1,32,29,0,0,0,0,0,0,0,0,3
5757,1,38,8,1,32,35,0,0,0,0,1,4,1,0,0
5758,1,45,7,0,45,41,0,0,0,0,0,2,0,0,1
5759,0,100,17,4,95,94,0,0,0,1,0,1,3,0,8
5760,1,91,15,3,91,88,0,0,0,1,0,4,3,0,4
5761,0,57,11,0,51,49,0,0,0,1,0,4,1,0,1
5762,0,67,14,0,67,63,0,0,0,0,2,1,4,0,4
5763,0,34,6,1,33,30,0,0,0,0,0,0,0,2,2
5764,0,66,13,1,65,58,0,0,0,0,1,2,2,0,4
5765,1,43,9,4,43,41,0,0,0,1,1,1,1,1,1
5766,0,91,17,2,91,75,0,0,0,1,1,2,2,2,5
5767,0,66,10,1,66,64,0,0,0,2,1,0,1,0,3
5768,0,41,9,0,41,33,0,0,0,0,0,1,2,1,0
5769,0,39,9,2,37,30,0,0,0,1,0,1,0,0,6
5770,1,64,11,2,62,61,0,0,0,2,1,1,1,1,3
5771,1,35,7,3,35,32,0,0,0,1,0,1,1,1,1
5772,0,26,5,1,26,22,0,0,0,0,0,0,1,1,1
5773,0,96,19,0,96,90,0,0,0,2,1,2,4,0,5
5774,0,85,15,0,82,72,0,0,0,0,0,1,4,1,4
5775,0,65,10,3,65,60,0,0,0,1,1,0,2,1,3
5776,1,97,14,8,97,87,0,0,0,1,0,4,2,0,3
5777,1,33,6,0,33,30,0,1,0,2,0,2,0,0,0
5778,1,69,11,2,69,67,0,0,0,2,0,4,1,0,0
5779,0,69,13,2,68,58,0,0,0,1,0,3,4,1,3
5780,0,104,16,3,104,98,0,0,0,0,1,3,2,0,4
5781,1,62,10,1,58,59,0,0,0,3,1,4,0,0,0
5782,1,53,9,0,53,46,0,0,0,0,2,0,1,1,1
5783,1,40,8,1,40,36,0,0,0,1,1,2,1,0,1
5784,0,58,9,0,58,50,0,0,0,0,0,0,0,0,3
5785,1,59,13,0,59,56,0,0,0,2,0,2,2,3,0
5786,1,74,14,0,74,68,0,0,0,2,2,5,3,0,0
5787,0,23,6,1,23,16,0,0,0,0,0,2,1,0,1
5788,0,49,9,0,49,48,0,0,0,0,1,0,1,1,1
5789,1,63,11,0,63,55,0,0,0,1,1,2,1,1,1
5790,0,70,10,1,70,61,0,0,0,0,0,1,3,0,4
5791,1,34,8,0,29,33,0,0,0,1,2,1,2,0,0
5792,1,60,10,1,60,59,0,0,0,0,1,4,1,1,0
5793,1,53,10,3,53,50,0,0,0,0,0,4,3,0,1
5794,1,72,11,0,72,62,0,0,0,3,1,1,1,0,0
5795,0,127,17,5,127,111,0,0,0,0,0,2,1,0,8
5796,0,80,12,1,80,69,0,0,0,0,0,0,1,0,10
5797,1,66,12,1,63,61,0,0,0,1,2,2,3,0,0
5798,0,112,17,2,112,97,0,0,0,0,0,3,2,1,5
5799,0,73,11,0,72,64,0,0,0,1,0,1,1,2,2
5800,0,141,21,10,141,121,0,0,0,2,0,2,2,5,6
5801,0,75,11,3,75,12,0,1,1,0,1,1,1,0,4
5802,1,69,12,3,69,67,0,0,0,2,0,3,3,0,0
5803,0,36,8,1,32,28,0,0,0,1,0,1,2,2,1
5804,0,61,10,2,61,55,0,0,0,0,0,0,3,0,5
5805,0,60,9,3,60,57,0,0,0,1,0,1,1,0,4
5806,1,64,10,0,64,63,0,0,0,1,0,2,2,0,1
5807,0,36,7,0,36,32,0,0,0,0,0,0,2,1,0
5808,1,42,8,2,42,35,0,0,0,1,0,2,1,0,2
5809,0,73,10,4,73,59,0,0,0,0,0,2,0,1,4
5810,0,102,17,2,102,86,0,0,0,0,0,0,4,2,10
5811,1,88,15,3,88,85,0,0,0,0,1,5,2,1,2
5812,0,74,14,2,72,61,0,0,0,0,0,0,3,1,6
5813,1,74,14,1,74,68,0,0,0,4,0,2,4,0,2
5814,1,72,14,1,72,56,0,0,0,1,1,3,3,1,2
5815,1,77,14,4,77,75,0,0,0,0,0,4,3,1,4
5816,0,56,11,1,53,47,0,0,0,1,0,1,1,1,4
5817,1,58,10,2,58,53,0,0,0,1,2,3,1,0,0
5818,0,75,13,5,71,71,1,0,0,0,0,0,3,0,7
5819,0,94,18,1,94,80,0,0,0,0,0,4,3,1,6
5820,1,39,9,0,39,35,0,0,0,4,1,1,1,0,1
5821,0,39,7,5,33,31,0,0,0,0,0,0,2,1,1
5822,1,55,10,1,55,52,0,0,0,3,0,2,2,0,0
5823,1,51,9,0,51,49,0,0,0,1,1,5,1,0,0
5824,1,44,9,1,44,40,0,0,0,4,0,2,2,0,0
5825,1,66,9,1,66,62,0,0,0,1,1,4,0,0,0
5826,0,55,9,1,55,52,0,0,0,0,0,2,0,1,4
5827,0,99,17,1,99,84,0,0,0,5,0,3,3,1,4
5828,1,66,12,4,66,55,0,0,0,1,1,3,2,0,1
5829,0,17,5,0,17,15,0,0,0,0,0,1,2,0,1
5830,0,21,5,0,21,3,0,1,1,1,1,0,0,0,1
5831,1,49,9,2,49,43,0,0,0,3,0,5,0,0,0
5832,1,67,13,1,67,54,0,0,0,2,0,7,1,0,0
5833,0,80,14,1,80,67,0,0,0,2,1,2,3,0,1
5834,0,55,8,2,55,48,0,0,0,2,0,0,1,0,2
5835,1,59,11,1,59,57,0,0,0,0,2,1,1,1,2
5836,1,93,14,0,93,92,0,0,0,1,1,3,1,0,2
5837,0,80,19,3,79,61,0,1,1,0,0,1,6,1,8
5838,0,93,20,4,93,78,0,0,0,1,1,2,5,1,5
5839,1,105,16,2,105,99,0,0,0,4,2,3,1,0,3
5840,0,43,10,1,43,35,0,0,0,0,1,0,1,0,6
5841,0,57,11,1,57,54,0,0,0,3,0,1,2,1,2
5842,1,45,9,0,45,37,0,0,0,0,0,2,3,0,0
5843,0,62,13,2,57,55,0,0,0,0,1,0,4,0,4
5844,0,35,7,3,35,29,0,0,0,0,0,0,3,0,3
5845,1,81,12,1,81,78,0,0,0,1,1,2,2,1,1
5846,0,39,9,0,39,34,0,0,0,0,2,2,1,0,3
5847,1,104,18,3,99,100,0,0,0,2,2,6,2,1,3
5848,0,67,11,1,67,57,0,0,0,0,0,3,0,1,3
5849,1,71,11,1,71,66,0,0,0,3,0,3,1,0,0
5850,1,45,8,1,45,38,0,0,0,2,1,3,0,0,1
5851,0,30,6,1,30,25,0,0,0,0,0,0,1,1,2
5852,1,32,8,0,32,27,0,0,0,0,1,2,1,1,1
5853,0,91,15,5,89,78,0,0,0,0,0,1,4,0,4
5854,0,56,10,4,51,55,0,0,0,0,0,1,3,3,1
5855,1,66,11,5,66,61,0,0,0,2,1,1,2,1,0
5856,0,76,10,2,76,64,0,0,0,0,0,4,0,0,4
5857,0,33,7,4,33,28,0,0,0,1,0,0,3,0,1
5858,1,115,17,3,115,113,0,0,0,1,2,7,1,0,3
5859,1,80,13,3,80,74,0,0,0,1,2,7,2,0,0
5860,1,75,13,2,75,73,0,0,0,0,1,4,3,0,2
5861,1,44,9,0,44,41,0,0,0,0,1,1,1,1,2
5862,1,95,13,0,95,93,0,0,0,0,2,2,1,1,2
5863,1,100,16,8,95,87,0,0,0,0,1,3,0,3,4
5864,1,43,8,0,43,36,0,0,0,0,0,4,1,1,0
5865,0,76,12,2,72,65,0,0,0,0,0,1,1,0,3
5866,0,61,11,1,61,51,0,0,0,0,0,1,4,0,2
5867,1,75,12,5,75,71,0,0,0,2,1,2,0,1,1
5868,0,71,12,0,71,60,0,0,0,2,0,3,2,0,2
5869,1,61,10,1,61,57,0,0,0,1,2,4,1,0,0
5870,0,69,11,7,67,67,0,0,0,0,0,2,2,0,4
5871,0,80,15,2,80,66,0,0,0,0,2,0,1,0,7
5872,1,53,11,3,53,48,0,0,0,2,1,4,3,0,0
5873,1,72,14,1,69,68,0,0,0,1,1,3,1,0,3
5874,0,229,35,6,229,198,0,0,0,1,0,3,7,1,17
5875,1,76,13,1,76,73,0,0,0,2,0,5,2,1,1
5876,1,45,8,0,45,41,0,0,0,2,1,2,1,0,0
5877,0,90,16,1,90,80,0,0,0,2,0,1,6,1,2
5878,0,38,8,0,34,34,0,0,0,4,1,0,1,0,0
5879,1,55,10,2,55,52,0,0,0,4,1,2,0,0,0
5880,0,109,21,3,109,93,0,0,0,0,1,2,6,1,6
5881,0,46,12,1,46,44,0,0,0,1,0,0,4,1,4
5882,1,43,8,1,43,41,0,0,0,1,0,2,1,0,0
5883,1,36,8,0,31,36,0,0,0,0,2,1,1,1,0
5884,0,100,16,1,100,85,0,0,0,1,1,0,5,0,7
5885,0,44,8,9,44,41,0,0,0,0,1,3,0,0,2
5886,0,87,15,5,87,73,0,0,0,0,1,2,4,1,5
5887,0,25,7,0,23,7,0,0,0,0,1,0,0,0,4
5888,1,76,14,6,76,67,0,0,0,4,2,1,2,2,1
5889,0,118,21,2,118,100,0,0,0,0,0,1,5,6,6
5890,0,73,11,1,73,69,0,0,0,1,0,0,3,0,2
5891,1,28,4,1,28,27,0,0,0,0,0,0,2,0,0
5892,1,68,13,2,68,62,0,0,0,2,3,1,3,1,1
5893,0,30,5,0,30,27,0,0,0,0,0,0,2,0,0
5894,0,61,10,3,60,50,0,0,0,1,0,3,2,0,2
5895,1,77,16,1,76,72,0,0,0,4,2,3,4,0,2
5896,0,105,15,1,105,14,0,1,1,2,0,1,3,0,5
5897,1,30,7,0,30,29,0,0,0,0,1,2,1,0,1
5898,0,58,12,1,58,51,0,0,0,0,0,0,4,0,5
5899,1,63,11,2,63,62,0,0,0,2,0,2,1,0,2
5900,0,45,8,5,45,43,0,0,0,0,0,1,1,1,2
5901,0,56,10,0,54,48,0,0,0,2,1,0,2,0,4
5902,1,46,8,1,46,43,0,0,0,0,1,1,0,1,2
5903,1,84,13,1,84,82,0,0,0,1,2,3,3,0,2
5904,1,50,7,0,46,45,0,0,0,3,0,1,0,0,0
5905,1,93,17,2,91,90,0,0,0,0,1,5,1,1,5
5906,1,69,13,0,69,57,0,0,0,2,1,3,2,0,2
5907,1,39,8,1,39,31,0,0,0,3,1,2,1,0,0
5908,1,43,8,1,43,39,0,0,0,3,0,2,1,0,1
5909,0,73,11,2,73,61,0,0,0,2,0,4,0,0,1
5910,0,205,36,11,204,174,0,0,0,1,1,4,14,0,12
5911,0,34,9,1,33,33,0,0,0,0,0,1,4,0,3
5912,0,39,7,2,39,33,0,0,0,0,0,0,2,0,3
5913,0,72,15,1,72,58,0,0,0,0,3,1,4,2,2
5914,0,60,10,4,60,48,0,0,0,0,0,2,1,1,2
5915,1,64,11,0,64,58,0,0,0,2,3,3,0,0,1
5916,0,66,15,1,66,55,0,0,0,0,1,3,2,4,4
5917,1,76,15,1,76,74,0,0,0,1,0,2,6,3,1
5918,1,44,8,3,40,38,0,0,0,0,1,2,1,2,1
5919,1,63,10,0,63,58,0,1,0,0,0,0,1,0,3
5920,0,71,13,1,67,63,0,0,0,0,0,0,4,0,6
5921,0,51,9,1,49,48,0,0,0,0,0,2,0,0,5
5922,0,51,9,2,51,42,0,0,0,0,1,0,2,1,1
5923,0,103,19,4,103,85,0,0,0,0,0,2,6,1,9
5924,0,73,14,2,71,61,0,0,0,0,1,1,4,0,5
5925,1,70,12,4,70,66,0,0,0,2,1,5,0,0,0
5926,0,43,9,1,43,32,0,0,0,0,0,2,1,0,4
5927,1,30,6,0,30,26,0,1,0,2,0,0,1,0,0
5928,0,49,10,1,49,43,0,0,0,2,0,1,3,0,1
5929,1,55,9,4,55,52,0,0,0,0,0,2,1,1,1
5930,0,68,12,0,68,57,0,0,0,0,0,0,2,2,5
5931,0,68,13,3,68,63,0,0,0,0,0,2,1,1,4
5932,1,89,13,2,89,85,0,0,0,4,1,3,1,1,1
5933,1,46,8,0,46,42,0,0,0,0,1,3,0,0,1
5934,1,48,7,1,48,42,0,0,0,2,1,1,0,0,1
5935,0,73,12,3,73,58,0,0,0,2,1,1,1,1,2
5936,0,96,16,3,96,83,0,0,0,2,1,2,4,2,3
5937,1,69,9,1,69,67,0,0,0,1,0,2,1,0,1
5938,0,76,11,4,76,70,0,0,0,0,0,1,2,0,2
5939,1,37,6,0,37,35,0,0,0,1,0,2,1,0,0
5940,1,73,10,3,73,67,0,1,1,0,3,1,0,0,1
5941,1,38,7,0,38,33,0,0,0,3,0,1,0,0,1
5942,1,78,12,5,75,74,0,0,0,1,0,4,1,1,1
5943,0,120,21,6,120,100,0,0,0,0,1,3,4,2,8
5944,0,88,13,1,88,76,0,0,0,0,0,3,0,4,3
5945,0,87,14,3,87,77,0,0,0,0,1,3,2,3,2
5946,1,38,7,2,37,33,0,0,0,0,0,4,1,0,0
5947,0,62,17,2,62,54,0,0,0,1,1,1,7,1,2
5948,0,77,12,0,77,67,0,0,0,5,1,3,0,0,1
5949,0,46,8,3,46,37,0,0,0,0,0,0,3,0,3
5950,0,82,13,5,82,64,0,0,0,0,2,1,2,1,4
5951,1,51,11,1,51,43,0,0,0,0,1,3,3,0,3
5952,1,81,14,2,81,79,0,0,0,2,2,3,1,1,1
5953,0,94,15,3,91,92,0,0,0,0,0,2,2,1,1
5954,0,85,13,1,85,74,0,0,0,2,0,0,2,1,4
5955,0,85,12,3,84,66,0,1,1,0,0,1,0,0,3
5956,0,95,18,1,95,88,0,0,0,2,1,0,5,2,4
5957,1,77,13,2,77,70,0,0,0,2,2,5,2,0,0
5958,1,83,15,3,81,79,0,0,0,1,1,1,3,2,2
5959,1,73,13,1,73,69,0,0,0,2,0,5,2,0,1
5960,1,84,14,2,84,83,0,0,0,0,0,2,2,1,2
5961,0,67,10,1,67,54,0,1,0,1,0,0,2,1,5
5962,1,54,8,4,54,42,1,0,0,0,0,2,2,0,1
5963,1,57,12,3,57,46,0,0,0,2,1,2,2,0,3
5964,0,90,16,3,82,77,0,0,0,3,1,2,4,1,2
5965,0,28,5,1,28,23,0,0,0,1,0,1,0,0,0
5966,1,91,16,2,91,88,0,0,0,0,0,7,3,0,4
5967,0,92,16,6,92,77,0,0,0,2,0,2,6,1,1
